payment_id,date,vendor,category,amount
P02056,2024-05-22,"Delvin Facilities",logistics,45948.58
P02057,2024-10-23,"Harlow Print",software,9659.44
P02058,2024-06-23,"Delvin Facilities",facilities,17597.66
P02059,2024-10-16,"Gilder Travel",materials,63.94
P02060,2024-06-01,"Corvin Media",logistics,13940.12
P02061,2024-02-27,"Alder Supply",logistics,39.77
P02062,2024-08-29,"Gilder Travel",logistics,2347.11
P02063,2024-06-13,"Fenwick Legal",software,201.11
P02064,2024-05-25,"Corvin Media",facilities,62.57
P02065,2024-05-24,"Alder Supply",materials,5591.82
P02066,2024-12-25,"Harlow Print",facilities,2231.52
P02067,2024-09-05,"Fenwick Legal",services,37583.62
P02068,2024-11-24,"Corvin Media",services,111.37
P02069,2024-06-14,"Fenwick Legal",logistics,41.66
P02070,2024-11-05,"Ember IT",services,53147.71
P02071,2024-12-23,"Harlow Print",logistics,5706.08
P02072,2024-08-05,"Alder Supply",facilities,7984.54
P02073,2024-01-17,"Brant Logistics",facilities,1234.15
P02074,2024-01-16,"Fenwick Legal",software,79374.07
P02075,2024-03-16,"Brant Logistics",services,15633.85
P02076,2024-12-05,"Gilder Travel",logistics,11723.24
P02077,2024-12-24,"Brant Logistics",facilities,376.51
P02078,2024-06-29,"Delvin Facilities",services,48496.24
P02079,2024-08-31,"Gilder Travel",logistics,100.45
P02080,2024-07-07,"Harlow Print",software,106236.9
P02081,2024-09-13,"Gilder Travel",materials,69.87
P02082,2024-10-05,"Delvin Facilities",materials,3631.95
P02083,2024-11-04,"Alder Supply",materials,1887.94
P02084,2024-02-16,"Corvin Media",services,52
P02085,2024-01-31,"Ember IT",logistics,164.12
P02086,2024-06-27,"Ember IT",materials,9926.66
P02087,2024-08-08,"Fenwick Legal",software,80.8
P02088,2024-01-19,"Harlow Print",logistics,28.24
P02089,2024-01-27,"Alder Supply",software,62.45
P02090,2024-06-26,"Fenwick Legal",materials,435.25
P02091,2024-08-08,"Corvin Media",materials,21.5
P02092,2024-04-02,"Alder Supply",materials,24.36
P02093,2024-05-14,"Corvin Media",facilities,469.03
P02094,2024-06-28,"Harlow Print",services,131774.17
P02095,2024-07-08,"Corvin Media",logistics,250.14
P02096,2024-07-05,"Alder Supply",software,231.99
P02097,2024-02-07,"Corvin Media",software,387.22
P02098,2024-09-10,"Alder Supply",materials,39353.6
P02099,2024-09-08,"Fenwick Legal",facilities,24.67
P02100,2024-12-07,"Brant Logistics",services,98704.48
P02101,2024-12-23,"Delvin Facilities",facilities,24.56
P02102,2024-12-19,"Harlow Print",materials,4773.26
P02103,2024-12-23,"Harlow Print",logistics,105.9
P02104,2024-07-01,"Fenwick Legal",materials,71.41
P02105,2024-09-30,"Gilder Travel",logistics,86761.54
P02106,2024-02-06,"Fenwick Legal",logistics,972.36
P02107,2024-12-07,"Alder Supply",facilities,5582.33
P02108,2024-12-15,"Fenwick Legal",services,4928.24
P02109,2024-12-30,"Alder Supply",materials,4096.22
P02110,2024-07-12,"Alder Supply",software,99227.72
P02111,2024-01-16,"Brant Logistics",software,6380.3
P02112,2024-03-21,"Alder Supply",software,66.74
P02113,2024-05-08,"Brant Logistics",materials,5875.83
P02114,2024-10-04,"Corvin Media",facilities,57.59
P02115,2024-03-18,"Ember IT",logistics,148433.44
P02116,2024-11-27,"Fenwick Legal",software,342.18
P02117,2024-07-09,"Gilder Travel",services,193803.02
P02118,2024-10-29,"Harlow Print",facilities,168.04
P02119,2024-02-13,"Alder Supply",materials,3582.85
P02120,2024-05-25,"Corvin Media",software,40588.41
P02121,2024-12-21,"Fenwick Legal",facilities,558.95
P02122,2024-09-27,"Ember IT",services,9483.18
P02123,2024-07-08,"Gilder Travel",materials,66126.27
P02124,2024-09-28,"Ember IT",software,9231.64
P02125,2024-07-23,"Brant Logistics",facilities,5114.06
P02126,2024-11-28,"Ember IT",materials,3970.14
P02127,2024-08-08,"Harlow Print",logistics,95765.38
P02128,2024-02-28,"Ember IT",logistics,1373.07
P02129,2024-07-18,"Delvin Facilities",services,69829.45
P02130,2024-04-27,"Delvin Facilities",facilities,112.4
P02131,2024-04-23,"Alder Supply",materials,30.06
P02132,2024-01-23,"Gilder Travel",materials,1196.08
P02133,2024-08-15,"Delvin Facilities",materials,212.55
P02134,2024-02-27,"Brant Logistics",services,73.12
P02135,2024-10-19,"Gilder Travel",materials,108235.5
P02136,2024-01-29,"Brant Logistics",services,2389
P02137,2024-10-19,"Brant Logistics",software,24894.17
P02138,2024-11-05,"Corvin Media",services,2724.57
P02139,2024-05-28,"Alder Supply",facilities,1384.93
P02140,2024-08-30,"Harlow Print",facilities,4049.35
P02141,2024-08-31,"Harlow Print",services,705.19
P02142,2024-04-07,"Gilder Travel",services,748.82
P02143,2024-08-12,"Brant Logistics",logistics,27303.86
P02144,2024-06-04,"Corvin Media",logistics,65405.6
P02145,2024-02-27,"Gilder Travel",materials,21.48
P02146,2024-05-23,"Fenwick Legal",software,2827.73
P02147,2024-05-21,"Harlow Print",services,9546.01
P02148,2024-12-13,"Harlow Print",logistics,26680.43
P02149,2024-07-22,"Brant Logistics",facilities,25.08
P02150,2024-09-18,"Corvin Media",logistics,96.61
P02151,2024-01-10,"Delvin Facilities",services,104822.27
P02152,2024-09-12,"Fenwick Legal",logistics,272.67
P02153,2024-09-20,"Brant Logistics",services,9725.5
P02154,2024-11-16,"Brant Logistics",facilities,9731.82
P02155,2024-10-25,"Fenwick Legal",logistics,4044.15
P02156,2024-11-14,"Alder Supply",services,39.85
P02157,2024-05-22,"Gilder Travel",software,91849.92
P02158,2024-10-31,"Corvin Media",logistics,861.76
P02159,2024-08-14,"Ember IT",facilities,7883.68
P02160,2024-01-06,"Harlow Print",materials,39666.03
P02161,2024-05-15,"Delvin Facilities",services,1413.39
P02162,2024-06-05,"Corvin Media",materials,20.97
P02163,2024-07-23,"Gilder Travel",services,218.33
P02164,2024-11-03,"Delvin Facilities",software,12765.74
P02165,2024-10-12,"Alder Supply",materials,14784.71
P02166,2024-05-21,"Alder Supply",services,1958.94
P02167,2024-05-24,"Gilder Travel",logistics,27026.35
P02168,2024-09-14,"Corvin Media",software,41689.07
P02169,2024-06-20,"Fenwick Legal",software,2589.81
P02170,2024-09-15,"Alder Supply",software,155.15
P02171,2024-04-01,"Corvin Media",logistics,3341.18
P02172,2024-07-17,"Alder Supply",software,125402.87
P02173,2024-03-24,"Gilder Travel",software,425.66
P02174,2024-11-26,"Ember IT",facilities,58.47
P02175,2024-09-17,"Brant Logistics",facilities,53.05
P02176,2024-05-07,"Alder Supply",materials,59934.71
P02177,2024-07-02,"Fenwick Legal",services,50.16
P02178,2024-06-03,"Alder Supply",software,67758.56
P02179,2024-05-16,"Alder Supply",services,102471.62
P02180,2024-05-30,"Gilder Travel",materials,69.8
P02181,2024-07-05,"Harlow Print",software,192171.19
P02182,2024-12-03,"Ember IT",logistics,27877.54
P02183,2024-12-26,"Brant Logistics",services,53.61
P02184,2024-01-22,"Brant Logistics",logistics,77975.61
P02185,2024-04-20,"Delvin Facilities",logistics,196.93
P02186,2024-11-29,"Gilder Travel",materials,34211.3
P02187,2024-04-01,"Delvin Facilities",software,27962.99
P02188,2024-10-20,"Harlow Print",materials,120.56
P02189,2024-05-28,"Corvin Media",facilities,5068.53
P02190,2024-09-14,"Ember IT",logistics,680.18
P02191,2024-11-20,"Delvin Facilities",software,177396.85
P02192,2024-11-11,"Brant Logistics",software,122.91
P02193,2024-07-28,"Harlow Print",logistics,44.38
P02194,2024-07-20,"Delvin Facilities",software,21.34
P02195,2024-09-07,"Fenwick Legal",materials,1936.17
P02196,2024-04-01,"Fenwick Legal",services,1255.71
P02197,2024-01-01,"Delvin Facilities",software,29.4
P02198,2024-11-25,"Brant Logistics",logistics,115.33
P02199,2024-01-15,"Fenwick Legal",logistics,70348.87
P02200,2024-08-11,"Fenwick Legal",software,7152.84
P02201,2024-05-02,"Alder Supply",software,36739.93
P02202,2024-10-11,"Corvin Media",materials,20759.55
P02203,2024-09-13,"Brant Logistics",services,1906.1
P02204,2024-10-31,"Delvin Facilities",facilities,151.47
P02205,2024-03-12,"Harlow Print",services,8348.36
P02206,2024-06-04,"Alder Supply",facilities,18111.63
P02207,2024-01-16,"Delvin Facilities",materials,23.43
P02208,2024-01-10,"Gilder Travel",facilities,2038.38
P02209,2024-08-13,"Fenwick Legal",logistics,84.95
P02210,2024-03-24,"Alder Supply",software,19808.16
P02211,2024-12-23,"Delvin Facilities",services,1108.52
P02212,2024-01-12,"Alder Supply",logistics,597.67
P02213,2024-04-29,"Brant Logistics",facilities,47007.62
P02214,2024-04-26,"Brant Logistics",software,31.36
P02215,2024-12-29,"Ember IT",software,9807.16
P02216,2024-04-01,"Harlow Print",software,2770.2
P02217,2024-08-09,"Delvin Facilities",services,123.31
P02218,2024-02-16,"Harlow Print",logistics,12441.75
P02219,2024-05-28,"Gilder Travel",materials,2060.74
P02220,2024-08-31,"Gilder Travel",logistics,153.42
P02221,2024-02-13,"Delvin Facilities",software,2334.88
P02222,2024-05-26,"Fenwick Legal",materials,1290.63
P02223,2024-10-12,"Fenwick Legal",logistics,130249.86
P02224,2024-02-17,"Fenwick Legal",facilities,15295.25
P02225,2024-02-16,"Fenwick Legal",services,29644.57
P02226,2024-01-11,"Corvin Media",materials,2765.18
P02227,2024-11-14,"Corvin Media",services,2727.5
P02228,2024-01-18,"Brant Logistics",materials,20.21
P02229,2024-11-19,"Alder Supply",facilities,1512.03
P02230,2024-06-17,"Harlow Print",materials,30045.86
P02231,2024-03-22,"Corvin Media",services,104.45
P02232,2024-08-07,"Delvin Facilities",software,478.83
P02233,2024-09-09,"Delvin Facilities",facilities,102.16
P02234,2024-08-04,"Alder Supply",logistics,20395.35
P02235,2024-11-01,"Brant Logistics",services,121.95
P02236,2024-09-27,"Fenwick Legal",materials,25.4
P02237,2024-04-02,"Ember IT",services,9924.76
P02238,2024-07-26,"Alder Supply",facilities,21.02
P02239,2024-12-25,"Harlow Print",software,6819.69
P02240,2024-08-04,"Ember IT",facilities,251.62
P02241,2024-03-21,"Alder Supply",software,90.05
P02242,2024-05-18,"Gilder Travel",services,8782.25
P02243,2024-10-08,"Delvin Facilities",facilities,29220.96
P02244,2024-04-29,"Ember IT",services,9612.02
P02245,2024-09-20,"Delvin Facilities",services,449.23
P02246,2024-05-17,"Brant Logistics",materials,396.26
P02247,2024-02-01,"Alder Supply",materials,35423.83
P02248,2024-02-09,"Corvin Media",materials,10042.66
P02249,2024-02-14,"Gilder Travel",facilities,8557.45
P02250,2024-08-16,"Alder Supply",materials,92952.33
P02251,2024-02-14,"Harlow Print",materials,101.67
P02252,2024-03-01,"Ember IT",facilities,9358.62
P02253,2024-05-30,"Harlow Print",facilities,28.06
P02254,2024-02-01,"Alder Supply",materials,3587.26
P02255,2024-02-28,"Alder Supply",logistics,113689.96
P02256,2024-09-16,"Alder Supply",logistics,203.63
P02257,2024-07-30,"Brant Logistics",facilities,150065.64
P02258,2024-04-14,"Ember IT",logistics,9164.62
P02259,2024-03-03,"Ember IT",services,9127.46
P02260,2024-06-11,"Gilder Travel",software,81.63
P02261,2024-11-10,"Alder Supply",materials,652.4
P02262,2024-02-15,"Alder Supply",materials,498.59
P02263,2024-02-07,"Brant Logistics",software,83890.35
P02264,2024-01-02,"Ember IT",facilities,9613.65
P02265,2024-10-16,"Harlow Print",materials,4207.51
P02266,2024-12-09,"Fenwick Legal",services,153.9
P02267,2024-06-21,"Gilder Travel",software,1232.74
P02268,2024-11-16,"Brant Logistics",facilities,142296.29
P02269,2024-12-09,"Corvin Media",software,12050.19
P02270,2024-06-11,"Fenwick Legal",software,7226.79
P02271,2024-09-30,"Delvin Facilities",logistics,119143.56
P02272,2024-11-19,"Ember IT",facilities,9661.32
P02273,2024-09-30,"Harlow Print",logistics,77658.27
P02274,2024-06-15,"Delvin Facilities",services,119.11
P02275,2024-07-24,"Fenwick Legal",software,210.1
P02276,2024-06-27,"Harlow Print",logistics,74.57
P02277,2024-08-04,"Delvin Facilities",facilities,1575.73
P02278,2024-08-05,"Alder Supply",logistics,7655.29
P02279,2024-06-21,"Alder Supply",services,51877.81
P02280,2024-10-28,"Harlow Print",software,591.16
P02281,2024-08-16,"Brant Logistics",logistics,51522.94
P02282,2024-11-09,"Alder Supply",services,14237.58
P02283,2024-03-04,"Alder Supply",materials,1036.63
P02284,2024-10-16,"Brant Logistics",facilities,58.74
P02285,2024-05-13,"Harlow Print",software,708.5
P02286,2024-05-03,"Ember IT",materials,9166.25
P02287,2024-01-16,"Corvin Media",software,3712.27
P02288,2024-04-23,"Harlow Print",facilities,102.77
P02289,2024-05-08,"Brant Logistics",logistics,1678.77
P02290,2024-08-27,"Fenwick Legal",services,31883.93
P02291,2024-11-14,"Harlow Print",software,27016.67
P02292,2024-03-04,"Alder Supply",materials,454.23
P02293,2024-05-28,"Gilder Travel",materials,11418.59
P02294,2024-01-16,"Ember IT",facilities,9263.06
P02295,2024-03-16,"Ember IT",facilities,9522.24
P02296,2024-12-22,"Fenwick Legal",services,55.07
P02297,2024-04-05,"Harlow Print",logistics,8835.4
P02298,2024-10-15,"Fenwick Legal",logistics,14801.36
P02299,2024-01-27,"Gilder Travel",services,13439.2
P02300,2024-08-07,"Brant Logistics",facilities,70.78
P02301,2024-11-07,"Ember IT",software,459.24
P02302,2024-11-16,"Ember IT",software,9212.37
P02303,2024-12-16,"Harlow Print",facilities,27.49
P02304,2024-04-08,"Ember IT",materials,9103.77
P02305,2024-03-04,"Alder Supply",materials,63.52
P02306,2024-02-15,"Brant Logistics",facilities,32.56
P02307,2024-08-02,"Corvin Media",software,255.31
P02308,2024-04-03,"Delvin Facilities",materials,3838.34
P02309,2024-01-05,"Gilder Travel",logistics,61641.11
P02310,2024-05-17,"Delvin Facilities",facilities,122.13
P02311,2024-06-03,"Gilder Travel",services,140242.41
P02312,2024-04-02,"Gilder Travel",services,184273.08
P02313,2024-03-18,"Brant Logistics",facilities,24022.5
P02314,2024-02-22,"Brant Logistics",logistics,2652.43
P02315,2024-04-23,"Ember IT",materials,769.94
P02316,2024-11-13,"Gilder Travel",logistics,20680.38
P02317,2024-10-25,"Brant Logistics",software,2232.06
P02318,2024-06-09,"Corvin Media",logistics,913
P02319,2024-03-22,"Ember IT",facilities,6731.62
P02320,2024-08-26,"Gilder Travel",materials,257.19
P02321,2024-04-24,"Ember IT",logistics,4095.77
P02322,2024-01-28,"Ember IT",services,116.03
P02323,2024-04-26,"Fenwick Legal",facilities,520.07
P02324,2024-03-29,"Corvin Media",facilities,65.11
P02325,2024-04-09,"Harlow Print",materials,47347.53
P02326,2024-06-19,"Brant Logistics",materials,2521.09
P02327,2024-03-01,"Gilder Travel",facilities,3583.47
P02328,2024-04-03,"Fenwick Legal",materials,427.1
P02329,2024-08-17,"Harlow Print",materials,327.99
P02330,2024-12-27,"Harlow Print",software,842.38
P02331,2024-12-11,"Harlow Print",logistics,4381.48
P02332,2024-02-14,"Corvin Media",software,38993.76
P02333,2024-09-19,"Delvin Facilities",materials,128.26
P02334,2024-08-08,"Delvin Facilities",materials,1272.21
P02335,2024-09-22,"Brant Logistics",services,36241.79
P02336,2024-05-19,"Brant Logistics",services,25.88
P02337,2024-10-11,"Brant Logistics",facilities,18839.22
P02338,2024-11-23,"Ember IT",software,9225.18
P02339,2024-09-02,"Fenwick Legal",software,111391.08
P02340,2024-11-06,"Delvin Facilities",software,2285.81
P02341,2024-02-02,"Gilder Travel",services,17557.28
P02342,2024-10-24,"Delvin Facilities",software,3019.22
P02343,2024-08-24,"Harlow Print",materials,2020.5
P02344,2024-03-28,"Harlow Print",facilities,27.97
P02345,2024-07-22,"Fenwick Legal",software,3083.99
P02346,2024-07-16,"Harlow Print",software,533.78
P02347,2024-12-10,"Alder Supply",facilities,78.57
P02348,2024-05-19,"Delvin Facilities",materials,13876.55
P02349,2024-10-21,"Corvin Media",materials,5446.59
P02350,2024-12-15,"Fenwick Legal",materials,44.95
P02351,2024-04-19,"Delvin Facilities",logistics,58.93
P02352,2024-06-19,"Fenwick Legal",materials,91.45
P02353,2024-03-12,"Alder Supply",software,15456.11
P02354,2024-04-22,"Harlow Print",services,97670.82
P02355,2024-03-29,"Alder Supply",facilities,25.46
P02356,2024-06-22,"Gilder Travel",services,3724.38
P02357,2024-09-17,"Gilder Travel",logistics,118.96
P02358,2024-08-16,"Harlow Print",services,20875.84
P02359,2024-08-01,"Corvin Media",logistics,876.87
P02360,2024-12-08,"Brant Logistics",software,8093.52
P02361,2024-07-24,"Delvin Facilities",services,2206
P02362,2024-07-12,"Delvin Facilities",logistics,52412.49
P02363,2024-04-20,"Gilder Travel",materials,120.09
P02364,2024-07-18,"Gilder Travel",materials,37.77
P02365,2024-10-17,"Harlow Print",logistics,59244.33
P02366,2024-04-16,"Corvin Media",materials,25.64
P02367,2024-08-26,"Brant Logistics",logistics,16362.96
P02368,2024-12-26,"Alder Supply",software,20761.78
P02369,2024-10-25,"Corvin Media",software,904.28
P02370,2024-10-07,"Fenwick Legal",software,149135.6
P02371,2024-06-14,"Brant Logistics",software,63043.71
P02372,2024-01-15,"Ember IT",software,9520.78
P02373,2024-01-03,"Brant Logistics",logistics,2124.58
P02374,2024-10-20,"Delvin Facilities",software,894.2
P02375,2024-04-05,"Harlow Print",services,102764.55
P02376,2024-01-10,"Fenwick Legal",logistics,179045.74
P02377,2024-11-18,"Gilder Travel",materials,1940.44
P02378,2024-02-09,"Ember IT",software,197993.03
P02379,2024-10-23,"Alder Supply",logistics,90548.98
P02380,2024-12-16,"Harlow Print",logistics,12333.25
P02381,2024-09-28,"Brant Logistics",software,1768.02
P02382,2024-04-08,"Alder Supply",software,126.92
P02383,2024-07-15,"Fenwick Legal",facilities,182179.04
P02384,2024-10-05,"Corvin Media",facilities,45.59
P02385,2024-05-30,"Alder Supply",materials,5342.37
P02386,2024-12-26,"Fenwick Legal",software,52.92
P02387,2024-03-10,"Alder Supply",services,1088.6
P02388,2024-12-23,"Gilder Travel",materials,1063.12
P02389,2024-06-06,"Harlow Print",materials,431.59
P02390,2024-04-10,"Alder Supply",logistics,63240.28
P02391,2024-08-30,"Ember IT",logistics,9366.32
P02392,2024-03-27,"Brant Logistics",logistics,389.09
P02393,2024-07-25,"Alder Supply",logistics,743.41
P02394,2024-04-04,"Gilder Travel",software,140.19
P02395,2024-03-07,"Gilder Travel",services,51347.96
P02396,2024-11-21,"Gilder Travel",facilities,3080.41
P02397,2024-06-30,"Fenwick Legal",software,153.74
P02398,2024-04-27,"Brant Logistics",services,117.18
P02399,2024-10-11,"Delvin Facilities",software,5026.78
P02400,2024-04-25,"Ember IT",logistics,9218.81
